&a / °	I1 / %
4.796	11.5
4.791	11.1
4.786	11.1
4.780	11.8
4.775	13.6
4.770	15.0
4.764	15.2
4.759	14.6
4.754	13.9
4.748	13.9
4.743	14.3
4.738	14.2
4.733	13.8
4.727	13.4
4.722	13.9
4.717	14.2
4.711	14.1
4.706	13.7
4.701	13.9
4.695	15.2
4.690	17.4
4.685	18.3
4.679	18.2
4.674	17.4
4.669	17.0
4.663	17.1
4.658	17.1
4.653	16.7
4.648	16.3
4.642	16.3
4.637	16.7
4.632	16.7
4.626	16.3
4.621	16.0
4.616	16.8
4.610	18.8
4.605	21.0
4.600	21.8
4.594	21.4
4.589	20.6
4.584	20.2
4.578	20.2
4.573	20.2
4.568	19.6
4.563	18.8
4.557	18.8
4.552	19.3
4.547	19.3
4.541	18.9
4.536	18.5
4.531	19.1
4.525	20.7
4.520	22.7
4.515	23.5
4.509	23.5
4.504	23.1
4.499	23.1
4.493	23.3
4.488	23.2
4.483	22.3
4.478	21.5
4.472	21.2
4.467	21.7
4.462	21.7
4.456	21.3
4.451	20.9
4.446	21.2
4.440	23.1
4.435	25.6
4.430	26.8
4.424	26.9
4.419	26.1
4.414	25.4
4.408	25.4
4.403	25.6
4.398	25.1
4.392	24.3
4.387	23.5
4.382	23.7
4.377	23.8
4.371	23.3
4.366	22.4
4.361	22.0
4.355	23.1
4.350	25.8
4.345	27.4
4.339	27.0
4.334	25.3
4.329	23.3
4.323	22.5
4.318	23.5
4.313	24.7
4.307	25.1
4.302	24.7
4.297	24.7
4.291	25.5
4.286	25.9
4.281	25.5
4.275	24.8
4.270	24.4
4.265	25.6
4.260	28.5
4.254	31.1
4.249	31.5
4.244	30.7
4.238	29.5
4.233	29.0
4.228	29.6
4.222	30.2
4.217	29.2
4.212	27.6
4.206	26.5
4.201	26.7
4.196	27.2
4.190	27.2
4.185	26.3
4.180	25.6
4.174	25.9
4.169	28.9
4.164	32.5
4.158	33.7
4.153	32.7
4.148	30.7
4.143	28.9
4.137	28.6
4.132	29.7
4.127	30.3
4.121	29.8
4.116	28.6
4.111	28.1
4.105	29.0
4.100	29.4
4.095	28.8
4.089	27.7
4.084	27.0
4.079	28.0
4.073	31.2
4.068	34.3
4.063	35.4
4.057	34.6
4.052	32.7
4.047	31.5
4.041	31.9
4.036	33.5
4.031	33.8
4.025	32.3
4.020	30.4
4.015	29.6
4.009	30.5
4.004	31.2
3.999	30.6
3.994	29.1
3.988	28.1
3.983	28.7
3.978	32.4
3.972	37.2
3.967	39.2
3.962	38.2
3.956	35.7
3.951	33.3
3.946	32.6
3.940	34.0
3.935	35.2
3.930	34.4
3.924	32.5
3.919	30.6
3.914	30.7
3.908	32.3
3.903	32.6
3.898	31.6
3.892	30.2
3.887	29.3
3.882	30.9
3.876	35.4
3.871	39.5
3.866	40.6
3.860	39.0
3.855	36.2
3.850	33.8
3.844	33.4
3.839	35.1
3.834	35.9
3.829	34.8
3.823	32.5
3.818	30.9
3.813	31.1
3.807	32.8
3.802	33.4
3.797	32.6
3.791	31.1
3.786	30.1
3.781	31.0
3.775	35.0
3.770	39.4
3.765	41.4
3.759	40.6
3.754	38.0
3.749	35.2
3.743	34.3
3.738	35.6
3.733	37.4
3.727	37.2
3.722	35.2
3.717	32.6
3.711	31.8
3.706	33.0
3.701	34.5
3.695	34.3
3.690	33.2
3.685	31.8
3.679	31.4
3.674	34.0
3.669	39.7
3.663	44.4
3.658	45.6
3.653	43.4
3.647	39.8
3.642	36.4
3.637	35.2
3.632	36.6
3.626	38.4
3.621	38.2
3.616	36.1
3.610	33.4
3.605	32.2
3.600	33.1
3.594	34.2
3.589	33.9
3.584	32.7
3.578	31.5
3.573	31.1
3.568	33.1
3.562	38.8
3.557	44.5
3.552	47.3
3.546	46.2
3.541	42.7
3.536	38.6
3.530	36.0
3.525	36.1
3.520	38.1
3.514	39.3
3.509	38.3
3.504	35.6
3.498	33.2
3.493	32.9
3.488	34.7
3.482	36.0
3.477	36.3
3.472	35.1
3.466	33.5
3.461	32.8
3.456	35.0
3.450	40.3
3.445	46.0
3.440	48.8
3.434	48.0
3.429	44.3
3.424	39.9
3.418	36.9
3.413	36.9
3.408	38.6
3.402	39.9
3.397	39.0
3.392	36.4
3.386	33.6
3.381	32.7
3.376	34.3
3.370	36.4
3.365	37.6
3.360	37.3
3.354	35.7
3.349	34.4
3.344	34.9
3.338	38.9
3.333	44.9
3.328	49.6
3.322	50.8
3.317	48.4
3.312	43.7
3.306	39.3
3.301	36.8
3.296	37.6
3.291	40.0
3.285	41.4
3.280	40.2
3.275	37.1
3.269	33.8
3.264	32.3
3.259	33.1
3.253	35.0
3.248	36.6
3.243	37.0
3.237	36.0
3.232	34.7
3.227	34.7
3.221	37.9
3.216	43.6
3.211	49.3
3.205	52.4
3.200	51.6
3.195	47.6
3.189	42.4
3.184	38.4
3.179	37.2
3.173	38.8
3.168	41.3
3.163	42.5
3.157	41.2
3.152	37.9
3.147	35.0
3.141	34.1
3.136	35.4
3.131	37.5
3.125	39.3
3.120	39.6
3.115	38.3
3.109	36.4
3.104	35.9
3.099	38.3
3.093	43.8
3.088	49.5
3.083	53.5
3.077	53.9
3.072	50.6
3.067	45.2
3.061	40.2
3.056	37.4
3.051	37.7
3.045	40.1
3.040	42.5
3.035	42.9
3.029	40.8
3.024	37.4
3.019	35.0
3.013	34.7
3.008	36.4
3.003	38.4
2.997	40.2
2.992	40.2
2.987	38.7
2.981	36.9
2.976	36.2
2.971	38.4
2.965	43.7
2.960	49.5
2.955	53.8
2.949	55.1
2.944	52.7
2.939	47.8
2.933	42.5
2.928	38.7
2.923	38.0
2.917	39.8
2.912	42.7
2.907	44.7
2.901	44.2
2.896	41.3
2.891	37.8
2.885	35.6
2.880	35.8
2.875	37.3
2.869	39.6
2.864	41.4
2.859	41.8
2.853	40.3
2.848	38.2
2.843	37.1
2.837	38.7
2.832	43.3
2.827	49.3
2.821	54.9
2.816	58.3
2.811	57.4
2.805	53.0
2.800	46.9
2.795	41.7
2.789	38.8
2.784	39.0
2.779	41.4
2.773	44.2
2.768	45.3
2.763	44.3
2.757	41.2
2.752	37.9
2.747	35.8
2.741	36.0
2.736	37.5
2.731	39.6
2.725	41.6
2.720	42.7
2.715	41.8
2.709	39.8
2.704	38.2
2.699	38.6
2.693	42.1
2.688	47.7
2.683	53.5
2.677	57.9
2.672	59.0
2.667	55.9
2.661	50.4
2.656	44.4
2.651	39.7
2.645	37.7
2.640	38.4
2.635	41.5
2.629	44.7
2.624	46.4
2.619	45.8
2.613	43.2
2.608	40.0
2.602	37.7
2.597	37.2
2.592	38.2
2.586	39.3
2.581	40.0
2.576	39.6
2.570	38.4
2.565	36.8
2.560	35.1
2.554	34.3
2.549	35.5
2.544	39.5
2.538	45.9
2.533	52.4
2.528	57.7
2.522	60.1
2.517	59.0
2.512	54.6
2.506	48.7
2.501	43.3
2.496	40.0
2.490	39.3
2.485	41.2
2.480	44.2
2.474	46.6
2.469	47.4
2.464	45.8
2.458	42.9
2.453	39.7
2.448	37.5
2.442	37.3
2.437	38.5
2.432	40.5
2.426	42.7
2.421	44.7
2.416	45.3
2.410	44.4
2.405	42.2
2.400	40.2
2.394	39.5
2.389	41.6
2.384	46.1
2.378	51.6
2.373	56.8
2.368	60.8
2.362	62.3
2.357	60.6
2.352	56.2
2.346	50.3
2.341	44.7
2.336	41.0
2.330	39.7
2.325	41.0
2.320	43.7
2.314	46.5
2.309	47.7
2.304	47.4
2.298	45.3
2.293	42.1
2.288	39.2
2.282	37.5
2.277	37.4
2.272	38.5
2.266	40.3
2.261	42.5
2.256	44.5
2.250	45.7
2.245	45.4
2.240	43.8
2.234	41.4
2.229	39.9
2.223	40.3
2.218	43.2
2.213	48.0
2.207	53.4
2.202	58.5
2.197	62.3
2.191	63.8
2.186	62.4
2.181	58.3
2.175	52.5
2.170	46.6
2.165	42.1
2.159	39.9
2.154	40.2
2.149	42.2
2.143	45.2
2.138	47.6
2.133	48.7
2.127	48.3
2.122	46.6
2.117	43.8
2.111	41.0
2.106	39.0
2.101	38.6
2.095	39.3
2.090	40.6
2.085	42.2
2.079	44.3
2.074	46.2
2.069	47.1
2.063	46.5
2.058	44.7
2.053	42.4
2.047	41.0
2.042	41.1
2.037	43.6
2.031	47.8
2.026	52.8
2.021	57.5
2.015	61.5
2.010	64.1
2.005	64.6
1.999	62.2
1.994	57.9
1.989	52.6
1.983	47.3
1.978	43.0
1.972	40.7
1.967	40.6
1.962	42.2
1.956	44.7
1.951	47.1
1.946	48.9
1.940	49.8
1.935	49.3
1.930	47.4
1.924	44.5
1.919	41.7
1.914	39.5
1.908	38.7
1.903	39.2
1.898	40.6
1.892	42.5
1.887	44.9
1.882	46.9
1.876	48.1
1.871	48.2
1.866	47.2
1.860	45.0
1.855	42.6
1.850	40.7
1.844	40.3
1.839	41.7
1.834	45.2
1.828	49.9
1.823	54.9
1.818	59.6
1.812	63.7
1.807	66.4
1.802	67.2
1.796	65.6
1.791	62.2
1.786	57.3
1.780	51.9
1.775	46.8
1.769	43.2
1.764	41.3
1.759	41.4
1.753	42.9
1.748	45.6
1.743	48.3
1.737	50.6
1.732	51.8
1.727	51.9
1.721	50.7
1.716	48.7
1.711	46.0
1.705	43.2
1.700	41.0
1.695	40.0
1.689	40.0
1.684	41.2
1.679	42.7
1.673	44.6
1.668	46.6
1.663	48.5
1.657	50.0
1.652	50.9
1.647	50.5
1.641	49.2
1.636	46.6
1.631	44.2
1.625	42.4
1.620	42.0
1.615	42.8
1.609	45.5
1.604	49.2
1.599	53.5
1.593	57.6
1.588	61.6
1.582	65.4
1.577	68.5
1.572	69.7
1.566	68.9
1.561	65.9
1.556	61.6
1.550	56.3
1.545	51.1
1.540	46.5
1.534	43.4
1.529	41.8
1.524	41.7
1.518	42.7
1.513	44.8
1.508	46.9
1.502	49.0
1.497	50.8
1.492	51.8
1.486	51.9
1.481	51.2
1.476	49.7
1.470	47.9
1.465	45.5
1.460	43.1
1.454	41.4
1.449	40.6
1.444	40.7
1.438	41.6
1.433	42.8
1.428	44.4
1.422	45.9
1.417	47.5
1.411	48.9
1.406	50.4
1.401	51.4
1.395	51.5
1.390	50.6
1.385	48.9
1.379	46.5
1.374	44.3
1.369	42.4
1.363	41.6
1.358	41.9
1.353	43.6
1.347	46.4
1.342	50.2
1.337	54.5
1.331	58.8
1.326	62.7
1.321	66.0
1.315	68.8
1.310	71.0
1.305	71.9
1.299	71.6
1.294	69.7
1.289	66.3
1.283	61.8
1.278	56.9
1.273	52.1
1.267	47.9
1.262	44.7
1.256	42.7
1.251	41.6
1.246	41.7
1.240	42.7
1.235	44.7
1.230	46.8
1.224	49.1
1.219	51.1
1.214	52.8
1.208	53.8
1.203	54.4
1.198	54.0
1.192	53.1
1.187	51.4
1.182	49.4
1.176	47.1
1.171	44.9
1.166	42.9
1.160	41.4
1.155	40.5
1.150	40.5
1.144	41.0
1.139	42.2
1.134	43.6
1.128	45.1
1.123	46.6
1.118	48.1
1.112	49.6
1.107	51.2
1.101	52.4
1.096	53.5
1.091	53.9
1.085	53.6
1.080	52.4
1.075	50.8
1.069	48.8
1.064	46.7
1.059	44.7
1.053	43.2
1.048	42.2
1.043	41.8
1.037	42.0
1.032	43.0
1.027	44.9
1.021	47.3
1.016	50.2
1.011	53.7
1.005	57.5
1.000	61.1
0.995	64.4
0.989	67.5
0.984	70.0
0.979	72.3
0.973	73.9
0.968	74.7
0.962	74.3
0.957	73.0
0.952	70.8
0.946	68.0
0.941	64.4
0.936	60.5
0.930	56.2
0.925	52.4
0.920	49.1
0.914	46.4
0.909	44.4
0.904	43.2
0.898	42.4
0.893	42.0
0.888	41.9
0.882	42.3
0.877	43.3
0.872	44.7
0.866	46.0
0.861	47.7
0.856	49.7
0.850	51.8
0.845	53.2
0.840	54.1
0.834	54.8
0.829	55.6
0.823	56.0
0.818	56.3
0.813	55.8
0.807	54.9
0.802	53.3
0.797	51.7
0.791	49.7
0.786	47.7
0.781	45.7
0.775	44.2
0.770	42.9
0.765	42.0
0.759	41.4
0.754	41.1
0.749	41.1
0.743	41.4
0.738	41.9
0.733	42.6
0.727	43.2
0.722	44.3
0.717	45.5
0.711	46.8
0.706	48.0
0.701	49.4
0.695	50.5
0.690	51.7
0.684	52.5
0.679	53.3
0.674	53.8
0.668	54.4
0.663	54.9
0.658	55.3
0.652	55.4
0.647	55.3
0.642	54.6
0.636	53.8
0.631	52.6
0.626	51.4
0.620	49.8
0.615	48.5
0.610	47.1
0.604	45.9
0.599	44.8
0.594	43.9
0.588	43.1
0.583	42.3
0.578	41.6
0.572	41.5
0.567	41.4
0.561	41.6
0.556	42.1
0.551	43.3
0.545	44.7
0.540	46.4
0.535	48.1
0.529	50.1
0.524	52.2
0.519	54.3
0.513	56.4
0.508	58.7
0.503	60.8
0.497	63.2
0.492	65.2
0.487	67.2
0.481	69.2
0.476	71.2
0.471	72.9
0.465	74.4
0.460	75.4
0.455	76.1
0.449	76.2
0.444	76.2
0.438	76.1
0.433	76.6
0.428	76.8
0.422	76.3
0.417	74.7
0.412	72.4
0.406	70.2
0.401	68.8
0.396	68.1
0.390	67.7
0.385	67.3
0.380	66.8
0.374	66.0
0.369	64.8
0.364	63.3
0.358	62.0
0.353	60.3
0.348	58.6
0.342	57.0
0.337	55.5
0.332	54.2
0.326	52.7
0.321	51.2
0.316	49.5
0.310	48.0
0.305	46.7
0.299	45.3
0.294	44.5
0.289	43.7
0.283	43.3
0.278	42.9
0.273	42.7
0.267	42.4
0.262	42.3
0.257	42.0
0.251	42.0
0.246	42.0
0.241	42.0
0.235	42.0
0.230	42.2
0.225	42.2
0.219	42.2
0.214	42.2
0.209	42.2
0.203	42.2
0.198	42.3
0.193	42.3
0.187	42.6
0.182	42.9
0.176	43.4
0.171	43.8
0.166	44.3
0.160	44.7
0.155	45.2
0.150	45.4
0.144	45.7
0.139	45.9
0.134	46.2
0.128	46.6
0.123	47.1
0.118	47.5
0.112	48.0
0.107	48.5
0.102	49.2
0.096	49.6
0.091	50.0
0.086	50.1
0.080	50.3
0.075	50.4
0.070	50.7
0.064	50.9
0.059	51.3
0.053	51.4
0.048	51.5
0.043	51.5
0.037	51.6
0.032	51.9
0.027	52.5
0.021	53.1
0.016	53.7
0.011	53.9
0.005	54.1
0.000	54.1
-0.005	53.7
-0.011	53.2
-0.016	52.4
-0.021	51.6
-0.027	51.2
-0.032	50.6
-0.037	50.6
-0.043	51.0
-0.048	51.8
-0.053	52.3
-0.059	52.6
-0.064	52.8
-0.070	52.9
-0.075	52.9
-0.080	53.0
-0.086	52.9
-0.091	52.8
-0.096	52.5
-0.102	52.3
-0.107	51.9
-0.112	51.7
-0.118	51.5
-0.123	51.4
-0.128	51.2
-0.134	51.0
-0.139	50.7
-0.144	50.4
-0.150	50.2
-0.155	50.0
-0.160	49.7
-0.166	49.4
-0.171	49.0
-0.176	48.6
-0.182	48.1
-0.187	47.6
-0.193	46.9
-0.198	46.1
-0.203	45.4
-0.209	44.9
-0.214	44.3
-0.219	43.8
-0.225	43.0
-0.230	42.5
-0.235	41.9
-0.241	41.4
-0.246	40.8
-0.251	40.4
-0.257	39.9
-0.262	39.5
-0.267	39.1
-0.273	38.9
-0.278	38.7
-0.283	38.7
-0.289	38.7
-0.294	39.0
-0.299	39.4
-0.305	40.1
-0.310	40.5
-0.316	41.1
-0.321	41.6
-0.326	42.0
-0.332	42.2
-0.337	42.6
-0.342	42.8
-0.348	43.2
-0.353	43.5
-0.358	44.1
-0.364	44.9
-0.369	45.7
-0.374	46.8
-0.380	48.0
-0.385	49.2
-0.390	50.5
-0.396	51.7
-0.401	53.3
-0.406	54.6
-0.412	56.0
-0.417	57.4
-0.422	58.9
-0.428	60.2
-0.433	61.7
-0.438	63.1
-0.444	64.7
-0.449	65.9
-0.455	67.4
-0.460	68.8
-0.465	70.4
-0.471	71.6
-0.476	72.9
-0.481	73.9
-0.487	74.8
-0.492	75.3
-0.497	76.1
-0.503	76.5
-0.508	76.8
-0.513	76.7
-0.519	76.4
-0.524	75.7
-0.529	74.9
-0.535	73.8
-0.540	72.4
-0.545	70.8
-0.551	69.2
-0.556	67.1
-0.561	64.8
-0.567	62.3
-0.572	60.0
-0.578	57.6
-0.583	55.3
-0.588	53.1
-0.594	51.1
-0.599	49.2
-0.604	47.4
-0.610	45.7
-0.615	44.5
-0.620	43.3
-0.626	42.5
-0.631	41.6
-0.636	40.9
-0.642	40.5
-0.647	40.5
-0.652	40.6
-0.658	41.1
-0.663	41.9
-0.668	42.7
-0.674	43.6
-0.679	44.7
-0.684	45.7
-0.690	46.9
-0.695	48.0
-0.701	49.1
-0.706	49.9
-0.711	50.7
-0.717	51.4
-0.722	52.2
-0.727	52.7
-0.733	53.2
-0.738	53.4
-0.743	53.5
-0.749	53.2
-0.754	52.8
-0.759	52.0
-0.765	51.0
-0.770	49.7
-0.775	48.2
-0.781	46.6
-0.786	45.0
-0.791	43.4
-0.797	41.9
-0.802	40.7
-0.807	39.9
-0.813	39.5
-0.818	39.5
-0.823	39.7
-0.829	40.3
-0.834	41.3
-0.840	42.5
-0.845	43.8
-0.850	45.3
-0.856	47.0
-0.861	48.8
-0.866	50.5
-0.872	52.4
-0.877	54.0
-0.882	55.3
-0.888	56.2
-0.893	56.8
-0.898	56.8
-0.904	56.5
-0.909	55.6
-0.914	54.2
-0.920	52.2
-0.925	50.0
-0.930	47.6
-0.936	45.6
-0.941	43.7
-0.946	42.4
-0.952	41.4
-0.957	41.1
-0.962	41.2
-0.968	41.9
-0.973	42.8
-0.979	44.5
-0.984	46.5
-0.989	48.9
-0.995	51.3
-1.000	54.0
-1.005	56.8
-1.011	60.0
-1.016	63.2
-1.021	66.3
-1.027	69.1
-1.032	71.6
-1.037	73.1
-1.043	73.8
-1.048	73.4
-1.053	71.9
-1.059	69.2
-1.064	65.5
-1.069	61.1
-1.075	56.4
-1.080	52.0
-1.085	48.2
-1.091	45.0
-1.096	42.6
-1.101	41.0
-1.107	40.1
-1.112	39.7
-1.118	40.0
-1.123	40.8
-1.128	42.0
-1.134	43.5
-1.139	45.1
-1.144	46.7
-1.150	48.3
-1.155	49.6
-1.160	50.6
-1.166	51.1
-1.171	51.4
-1.176	50.7
-1.182	49.8
-1.187	48.1
-1.192	46.0
-1.198	43.7
-1.203	41.7
-1.208	40.1
-1.214	39.2
-1.219	38.8
-1.224	39.4
-1.230	40.3
-1.235	41.8
-1.240	43.6
-1.246	45.8
-1.251	47.9
-1.256	50.3
-1.262	52.3
-1.267	53.9
-1.273	54.4
-1.278	54.0
-1.283	52.3
-1.289	49.9
-1.294	47.1
-1.299	44.5
-1.305	42.3
-1.310	40.8
-1.315	40.0
-1.321	40.2
-1.326	41.1
-1.331	42.9
-1.337	45.2
-1.342	48.4
-1.347	51.8
-1.353	55.7
-1.358	59.4
-1.363	63.3
-1.369	66.3
-1.374	68.3
-1.379	68.6
-1.385	67.0
-1.390	63.6
-1.395	59.0
-1.401	53.8
-1.406	48.9
-1.411	44.8
-1.417	41.8
-1.422	39.8
-1.428	39.1
-1.433	39.2
-1.438	40.3
-1.444	41.8
-1.449	43.6
-1.454	45.5
-1.460	47.4
-1.465	48.9
-1.470	50.1
-1.476	50.6
-1.481	50.2
-1.486	48.6
-1.492	46.3
-1.497	43.6
-1.502	41.3
-1.508	39.7
-1.513	39.0
-1.518	39.3
-1.524	40.4
-1.529	42.0
-1.534	44.3
-1.540	46.9
-1.545	49.6
-1.550	51.6
-1.556	52.7
-1.561	52.3
-1.566	50.7
-1.572	47.9
-1.577	45.1
-1.582	42.7
-1.588	41.4
-1.593	40.9
-1.599	41.3
-1.604	42.5
-1.609	44.6
-1.615	47.7
-1.620	51.6
-1.625	55.9
-1.631	60.4
-1.636	64.3
-1.641	66.7
-1.647	66.6
-1.652	64.0
-1.657	59.2
-1.663	53.6
-1.668	48.1
-1.673	43.6
-1.679	40.3
-1.684	38.4
-1.689	37.8
-1.695	38.6
-1.700	40.1
-1.705	42.3
-1.711	44.6
-1.716	46.7
-1.721	48.0
-1.727	48.4
-1.732	47.5
-1.737	45.4
-1.743	42.6
-1.748	40.0
-1.753	38.2
-1.759	37.6
-1.764	37.9
-1.769	39.2
-1.775	41.3
-1.780	44.0
-1.786	46.7
-1.791	48.8
-1.796	49.7
-1.802	49.0
-1.807	46.9
-1.812	44.2
-1.818	41.8
-1.823	40.4
-1.828	40.1
-1.834	41.2
-1.839	43.2
-1.844	46.5
-1.850	50.5
-1.855	55.0
-1.860	59.4
-1.866	63.0
-1.871	64.2
-1.876	62.7
-1.882	58.3
-1.887	52.6
-1.892	47.1
-1.898	42.8
-1.903	40.0
-1.908	38.7
-1.914	38.7
-1.919	39.5
-1.924	40.8
-1.930	42.6
-1.935	44.3
-1.940	45.6
-1.946	45.7
-1.951	44.6
-1.956	42.2
-1.962	39.7
-1.967	37.8
-1.972	37.0
-1.978	37.2
-1.983	39.0
-1.989	41.4
-1.994	44.6
-1.999	47.4
-2.005	48.8
-2.010	48.0
-2.015	45.3
-2.021	41.7
-2.026	38.6
-2.031	36.6
-2.037	36.6
-2.042	38.3
-2.047	41.5
-2.053	45.8
-2.058	50.9
-2.063	55.7
-2.069	59.3
-2.074	60.5
-2.079	58.5
-2.085	53.5
-2.090	47.8
-2.095	42.7
-2.101	39.4
-2.106	37.4
-2.111	37.1
-2.117	37.8
-2.122	39.4
-2.127	41.4
-2.133	43.4
-2.138	44.3
-2.143	43.8
-2.149	41.5
-2.154	38.7
-2.159	36.3
-2.165	35.1
-2.170	35.4
-2.175	37.1
-2.181	39.9
-2.186	43.1
-2.191	45.6
-2.197	46.3
-2.202	44.7
-2.207	42.0
-2.213	39.4
-2.218	38.0
-2.223	38.0
-2.229	39.6
-2.234	42.0
-2.240	45.6
-2.245	49.4
-2.250	53.0
-2.256	55.2
-2.261	54.8
-2.266	51.4
-2.272	46.2
-2.277	41.0
-2.282	37.4
-2.288	35.4
-2.293	35.2
-2.298	36.1
-2.304	38.1
-2.309	40.1
-2.314	41.8
-2.320	42.0
-2.325	40.4
-2.330	37.6
-2.336	35.2
-2.341	34.0
-2.346	34.4
-2.352	35.9
-2.357	38.4
-2.362	41.1
-2.368	43.0
-2.373	43.0
-2.378	41.2
-2.384	38.8
-2.389	37.2
-2.394	36.9
-2.400	38.3
-2.405	40.9
-2.410	44.5
-2.416	48.5
-2.421	52.4
-2.426	54.0
-2.432	52.0
-2.437	47.1
-2.442	41.6
-2.448	37.3
-2.453	34.9
-2.458	34.2
-2.464	35.0
-2.469	36.6
-2.474	38.6
-2.480	40.2
-2.485	40.4
-2.490	38.7
-2.496	36.2
-2.501	34.2
-2.506	33.5
-2.512	34.3
-2.517	36.3
-2.522	39.0
-2.528	41.4
-2.533	41.8
-2.538	40.2
-2.544	37.9
-2.549	36.3
-2.554	36.0
-2.560	37.5
-2.565	40.2
-2.570	43.9
-2.576	47.8
-2.581	51.0
-2.586	51.5
-2.592	48.3
-2.597	43.0
-2.602	38.3
-2.608	35.1
-2.613	33.8
-2.619	33.8
-2.624	35.0
-2.629	36.6
-2.635	38.2
-2.640	38.5
-2.645	37.0
-2.651	34.7
-2.656	33.3
-2.661	33.1
-2.667	34.5
-2.672	36.7
-2.677	39.4
-2.683	40.6
-2.688	39.8
-2.693	37.6
-2.699	35.8
-2.704	35.1
-2.709	36.1
-2.715	38.2
-2.720	41.6
-2.725	45.4
-2.731	48.5
-2.736	50.4
-2.741	46.2
-2.747	40.7
-2.752	36.2
-2.757	33.5
-2.763	32.7
-2.768	33.1
-2.773	34.7
-2.779	36.2
-2.784	37.1
-2.789	36.2
-2.795	34.2
-2.800	32.4
-2.805	32.0
-2.811	33.0
-2.816	35.1
-2.821	37.6
-2.827	39.1
-2.832	38.3
-2.837	36.3
-2.843	34.7
-2.848	34.7
-2.853	35.9
-2.859	38.4
-2.864	41.6
-2.869	45.1
-2.875	46.7
-2.880	44.8
-2.885	40.2
-2.891	35.5
-2.896	32.6
-2.901	31.5
-2.907	31.9
-2.912	33.2
-2.917	34.9
-2.923	36.0
-2.928	35.2
-2.933	33.2
-2.939	31.6
-2.944	31.5
-2.949	32.7
-2.955	35.1
-2.960	37.3
-2.965	38.0
-2.971	36.7
-2.976	35.0
-2.981	34.2
-2.987	34.7
-2.992	36.4
-2.997	39.4
-3.003	42.6
-3.008	45.0
-3.013	44.1
-3.019	40.2
-3.024	35.8
-3.029	33.0
-3.035	31.7
-3.040	31.8
-3.045	32.9
-3.051	34.4
-3.056	34.9
-3.061	33.8
-3.067	31.9
-3.072	30.8
-3.077	31.0
-3.083	32.7
-3.088	35.0
-3.093	36.6
-3.099	36.0
-3.104	34.2
-3.109	32.8
-3.115	32.9
-3.120	34.5
-3.125	37.3
-3.131	40.5
-3.136	42.9
-3.141	42.5
-3.147	39.0
-3.152	34.7
-3.157	31.8
-3.163	30.4
-3.168	30.6
-3.173	31.6
-3.179	33.0
-3.184	33.5
-3.189	32.4
-3.195	30.7
-3.200	30.3
-3.205	31.0
-3.211	32.7
-3.216	34.7
-3.221	35.1
-3.227	33.9
-3.232	32.6
-3.237	32.3
-3.243	33.5
-3.248	35.5
-3.253	38.2
-3.259	40.4
-3.264	40.4
-3.269	37.2
-3.275	33.5
-3.280	30.7
-3.285	29.6
-3.291	29.7
-3.296	30.8
-3.301	31.9
-3.306	32.1
-3.312	31.0
-3.317	29.6
-3.322	29.2
-3.328	30.0
-3.333	31.5
-3.338	32.7
-3.344	32.6
-3.349	31.5
-3.354	30.7
-3.360	31.3
-3.365	32.8
-3.370	35.1
-3.376	37.3
-3.381	38.1
-3.386	35.9
-3.392	32.3
-3.397	29.5
-3.402	28.3
-3.408	28.3
-3.413	29.2
-3.418	30.1
-3.424	30.4
-3.429	29.3
